,0,1
340,29.0,-109724.34330791235
341,29.0,-95843.92054206133
342,29.0,-109707.3593750596
343,29.0,-109700.25125682354
344,29.0,-109720.63369512558
345,29.0,-109709.12424147129
346,29.0,-109681.87064945698
347,29.0,-109678.47053796053
348,30.0,-91311.97947621346
349,30.0,-77282.07854604721
350,30.0,-77151.91974765062
351,30.0,-91009.79822725058
352,30.0,-77141.3743249178
353,30.0,-76954.47551018
354,30.0,-77199.29728424549
355,30.0,-77465.22475337982
356,30.0,-77266.69373488426
357,30.0,-77513.9231980443
358,30.0,-77437.34375691414
359,30.0,-77490.77316439152
360,31.0,-4899.053784608841
361,31.0,-32769.01935327053
362,31.0,-32746.247669041157
363,31.0,-46873.133722662926
364,31.0,-46767.22985845804
365,31.0,-32582.46720480919
366,31.0,-18365.14705055952
367,31.0,-18317.998188972473
368,31.0,-18418.09428536892
369,31.0,-18494.633569657803
370,31.0,-18647.978257775307
371,31.0,-32690.6254850626
372,32.0,-35488.10916262865
373,32.0,-35414.2719912827
374,32.0,-35390.840168476105
375,32.0,-49165.72863382101
376,32.0,-35660.85302340984
377,32.0,-35149.38360783458
378,32.0,-21589.636607557535
379,32.0,-35371.62699985504
380,32.0,-35638.39018437266
381,32.0,-35415.84800738096
382,32.0,-21605.938759982586
383,32.0,-21590.156048178673
384,33.0,-23260.22960060835
385,33.0,-23219.295395553112
386,33.0,-23232.46263974905
387,33.0,-8991.825641095638
388,33.0,-8957.754808664322
389,33.0,-9023.227629959583
390,33.0,-22963.1701862216
391,33.0,-23223.185250103474
392,33.0,-23118.074151813984
393,33.0,-9010.952267944813
394,33.0,-9068.36337029934
395,33.0,-9153.999447524548
396,34.0,-6680.853573441505
397,34.0,-34536.51253038645
398,34.0,-6258.3406609892845
399,34.0,-6223.27443754673
400,34.0,-20391.096803545952
401,34.0,-6330.822466373444
402,34.0,-6403.969226241112
403,34.0,-6476.628441870213
404,34.0,-6458.192429751158
405,34.0,-6602.450144350529
406,34.0,-6541.067126750946
407,34.0,-6540.8244297504425
408,35.0,-25809.26780900359
409,35.0,-39212.22861260176
410,35.0,-39268.20759870112
411,35.0,-39157.96620443463
412,35.0,-39086.14142879844
413,35.0,-39076.13061800599
414,35.0,-39086.0057836771
415,35.0,-39150.38334414363
416,35.0,-25548.643848657608
417,35.0,-25462.030716970563
418,35.0,-39504.40435022116
419,35.0,-25568.89490364492
420,36.0,-52648.3854033947
421,36.0,-52202.84265802801
422,36.0,-65954.56905665994
423,36.0,-66033.450604707
424,36.0,-38667.8039188683
425,36.0,-52514.48427194357
426,36.0,-52656.807358801365
427,36.0,-38706.1790253222
428,36.0,-38760.64360521734
429,36.0,-38828.20418357849
430,36.0,-38874.21794235706
431,36.0,-38771.90857768059
432,37.0,-12668.788916960359
433,37.0,-26069.338415771723
434,37.0,-40015.04384405911
435,37.0,-40065.4097045213
436,37.0,-53705.44206099212
437,37.0,-53557.44819068909
438,37.0,-39634.50023457408
439,37.0,-39972.63597279787
440,37.0,-40025.839520543814
441,37.0,-26171.939697176218
442,37.0,-12367.375055745244
443,37.0,-26314.27537842095
444,38.0,-9488.700759738684
445,38.0,-8986.586900830269
446,38.0,-8981.333548605442
447,38.0,-8991.456545174122
448,38.0,-8881.79724547267
449,38.0,-8919.40211045742
450,38.0,-8886.844550848007
451,38.0,-8876.665863126516
452,38.0,-8975.19654083252
453,38.0,-9139.301441192627
454,38.0,-9189.900616437197
455,38.0,-9217.588219225407
456,39.0,-9926.82298463583
457,39.0,-9380.074618279934
458,39.0,-9356.362959861755
459,39.0,-9394.323614060879
460,39.0,-9382.121150016785
461,39.0,-9426.770026504993
462,39.0,-9409.050541043282
463,39.0,-9417.09270042181
464,39.0,-9446.711671173573
465,39.0,-9532.458261668682
466,39.0,-9569.034225463867
467,39.0,-9546.309989213943
468,40.0,-10328.820170283318
469,40.0,-9972.459005236626
470,40.0,-9964.66104221344
471,40.0,-9909.345476448536
472,40.0,-9869.77649372816
473,40.0,-9842.23683309555
474,40.0,-9796.536369740963
475,40.0,-9833.215264201164
476,40.0,-9822.522914230824
477,40.0,-9812.112940967083
478,40.0,-9775.902697265148
479,40.0,-9779.129264175892
480,41.0,-9718.239363998175
481,41.0,-8934.261641323566
482,41.0,-8911.13450062275
483,41.0,-8906.260748028755
484,41.0,-22963.07011371851
485,41.0,-22851.372494757175
486,41.0,-22784.32776993513
487,41.0,-22710.52414214611
488,41.0,-22684.299990296364
489,41.0,-22685.066809415817
490,41.0,-22590.13330346346
491,41.0,-22478.05944031477
492,42.0,-10437.66031575203
493,42.0,-10021.919466078281
494,42.0,-23860.865520000458
495,42.0,-23827.191894561052
496,42.0,-9960.243431895971
497,42.0,-10048.214515566826
498,42.0,-23696.03472134471
499,42.0,-10061.174193143845
500,42.0,-10120.131365031004
501,42.0,-10112.53462088108
502,42.0,-9992.351573973894
503,42.0,-10047.778800100088
504,43.0,-9716.889839291573
505,43.0,-23155.99945372343
506,43.0,-23063.787129580975
507,43.0,-36890.11603303254
508,43.0,-36837.21504531801
509,43.0,-23115.654352143407
510,43.0,-23210.01575960219
511,43.0,-23233.320662289858
512,43.0,-23191.65782390535
513,43.0,-9274.550511211157
514,43.0,-9272.261785387993
515,43.0,-9308.2777428329
516,44.0,-10394.022583037615
517,44.0,-24006.600968003273
518,44.0,-24002.410219222307
519,44.0,-23998.22025692463
520,44.0,-24030.306585639715
521,44.0,-23999.472981899977
522,44.0,-23997.640165746212
523,44.0,-23970.61036860943
524,44.0,-23956.975566506386
525,44.0,-24010.39017891884
526,44.0,-24073.721386104822
527,44.0,-24080.322188049555
528,45.0,-9439.140641957521
529,45.0,-22741.17000630498
530,45.0,-8903.561376601458
531,45.0,-8888.471782773733
532,45.0,-8880.67105036974
533,45.0,-8824.578307390213
534,45.0,-8914.016981393099
535,45.0,-8811.637801796198
536,45.0,-8814.703651636839
537,45.0,-8772.760016739368
538,45.0,-8838.138160973787
539,45.0,-8731.707048237324
540,46.0,-9035.91636133194
541,46.0,-22789.348322063684
542,46.0,-36627.049725949764
543,46.0,-36549.08323958516
544,46.0,-8408.939133107662
545,46.0,-22330.06441539526
546,46.0,-8412.46418517828
547,46.0,-8490.650568127632
548,46.0,-8544.275524139404
549,46.0,-8673.158307939768
550,46.0,-8677.531666725874
551,46.0,-8618.851338148117
552,47.0,-11702.380796194077
553,47.0,-38972.112341076136
554,47.0,-25377.26548908651
555,47.0,-39033.24153549969
556,47.0,-39089.17157948017
557,47.0,-25346.32979503274
558,47.0,-38895.270169079304
559,47.0,-38916.49260826409
560,47.0,-38776.07542395592
561,47.0,-39077.53497116268
562,47.0,-38980.58780118823
563,47.0,-25412.110041672364
564,48.0,-8794.751123681664
565,48.0,-22754.015484511852
566,48.0,-22650.8526892066
567,48.0,-22653.84907490015
568,48.0,-36473.7918998301
569,48.0,-36481.023869514465
570,48.0,-50282.66001993418
571,48.0,-36436.88285082579
572,48.0,-22772.830807179213
573,48.0,-36516.2186871469
574,48.0,-36586.683409810066
575,48.0,-36634.38743188977
576,49.0,-8745.42597514391
577,49.0,-8444.341301888227
578,49.0,-8407.528762340546
579,49.0,-8385.946555256844
580,49.0,-8447.494770556688
581,49.0,-22205.323139190674
582,49.0,-8442.31013160944
583,49.0,-8499.69323527813
584,49.0,-8478.872466653585
585,49.0,-8569.146326452494
586,49.0,-8600.831633478403
587,49.0,-8538.135024130344
588,50.0,-9480.305447399616
589,50.0,-9154.146672904491
590,50.0,-9165.47629249096
591,50.0,-9118.515400111675
592,50.0,-9199.619922757149
593,50.0,-9316.724166542292
594,50.0,-9316.314755499363
595,50.0,-9315.040734827518
596,50.0,-9260.527825921774
597,50.0,-9283.867025196552
598,50.0,-22823.293949127197
599,50.0,-9215.072670698166
